Time	gauge_0	gauge_1	gauge_2	gauge_3	gauge_4	gauge_5	gauge_6	gauge_7	gauge_8	gauge_9	gauge_10	gauge_11	gauge_12	gauge_13	gauge_14	gauge_15	gauge_16	gauge_17	gauge_18	gauge_19	gauge_20	gauge_21	gauge_22	gauge_23	gauge_24	gauge_25	gauge_26	gauge_27	gauge_28	gauge_29	gauge_30	gauge_31	gauge_32	gauge_33	gauge_34	gauge_35	gauge_36	gauge_37	gauge_38	gauge_39	gauge_40	gauge_41	gauge_42	gauge_43	gauge_44	gauge_45	gauge_46	gauge_47	gauge_48	gauge_49	gauge_50	gauge_51	gauge_52	gauge_53	gauge_54	gauge_55	gauge_56	gauge_57	gauge_58	gauge_59	gauge_60	gauge_61	gauge_62	gauge_63	gauge_64	gauge_65	gauge_66	gauge_67	gauge_68	gauge_69	gauge_70	gauge_71	gauge_72	gauge_73	gauge_74	gauge_75	gauge_76	gauge_77	gauge_78	gauge_79
5.24286	0.00958875	0.00832752	0.00703689	0.00575609	0.00453816	0.00341349	0.00234776	0.00144912	0.000699123	8.06832e-05	-0.000387737	-0.000727172	-0.000962371	-0.00110306	-0.00116683	-0.00116896	-0.00112141	-0.00104292	-0.000943504	-0.000834089	-0.000719597	-0.000601732	-0.000481137	-0.000367677	-0.00026644	-0.00017384	-8.75699e-05	-1.4239e-05	4.66789e-05	9.63844e-05	0.00013556	0.000164862	0.000185976	0.000198617	0.000205551	0.000206865	0.000203892	0.000197998	0.00018975	0.000179802	0.000168804	0.00015725	0.000145435	0.000133587	0.00012189	0.000110526	9.96487e-05	8.93468e-05	7.97042e-05	7.0758e-05	6.24985e-05	5.49449e-05	4.81001e-05	4.19309e-05	3.64127e-05	3.15105e-05	2.71706e-05	2.33515e-05	2.00094e-05	1.70916e-05	1.45596e-05	1.23664e-05	1.04757e-05	8.85274e-06	7.46152e-06	6.27393e-06	5.26407e-06	4.40616e-06	3.68009e-06	3.06777e-06	2.55168e-06	2.11821e-06	1.75532e-06	1.45161e-06	1.19827e-06	9.87568e-07	8.12354e-07	6.67096e-07	5.47012e-07	4.47731e-07
5.25714	0.00991393	0.00867244	0.00738464	0.00609316	0.00485446	0.0037081	0.0026107	0.00167831	0.000894267	0.000238101	-0.000264173	-0.000634032	-0.000896579	-0.00106078	-0.00114504	-0.00116499	-0.00112915	-0.00105963	-0.00096684	-0.00086143	-0.000748876	-0.000631326	-0.000509897	-0.000395928	-0.000293118	-0.000198801	-0.000109672	-3.30425e-05	3.09067e-05	8.34866e-05	0.000125293	0.000156946	0.000180233	0.000194804	0.000203425	0.00020621	0.000204283	0.000199226	0.000191645	0.000182199	0.00017156	0.000160239	0.000148558	0.000136762	0.000125046	0.000113608	0.000102613	9.21609e-05	8.23458e-05	7.32139e-05	6.4762e-05	5.7014e-05	4.99774e-05	4.36225e-05	3.79275e-05	3.28593e-05	2.83652e-05	2.44044e-05	2.09332e-05	1.78986e-05	1.52617e-05	1.2975e-05	1.10012e-05	9.30506e-06	7.84951e-06	6.60568e-06	5.54695e-06	4.64663e-06	3.88396e-06	3.24017e-06	2.69708e-06	2.24055e-06	1.85803e-06	1.53763e-06	1.27015e-06	1.04752e-06	8.62241e-07	7.08525e-07	5.81357e-07	4.76143e-07
5.27143	0.0102305	0.00901243	0.00773095	0.00643202	0.00517548	0.00400815	0.00288214	0.00191657	0.00109869	0.000405218	-0.000131839	-0.000532995	-0.000823682	-0.00101238	-0.00111806	-0.00115678	-0.00113396	-0.00107404	-0.00098856	-0.00088768	-0.000777456	-0.000660557	-0.000538682	-0.000424474	-0.000320235	-0.00022427	-0.000132501	-5.26574e-05	1.43984e-05	6.98695e-05	0.000114341	0.00014841	0.00017392	0.000190506	0.000200872	0.00020519	0.000204419	0.000200233	0.00019337	0.000184472	0.000174229	0.000163173	0.00015165	0.000139926	0.000128209	0.00011671	0.000105607	9.50128e-05	8.50304e-05	7.57161e-05	6.70738e-05	5.91321e-05	5.19034e-05	4.53615e-05	3.94878e-05	3.42513e-05	2.96001e-05	2.54945e-05	2.18911e-05	1.87366e-05	1.59919e-05	1.36087e-05	1.15491e-05	9.77718e-06	8.25494e-06	6.95274e-06	5.84319e-06	4.89872e-06	4.09789e-06	3.42127e-06	2.84996e-06	2.3693e-06	1.96621e-06	1.62831e-06	1.34599e-06	1.11082e-06	9.14961e-07	7.52343e-07	6.17709e-07	5.06239e-07
5.28571	0.0105374	0.00934632	0.0080748	0.00677186	0.00550061	0.00431314	0.0031617	0.00216375	0.0013122	0.00058225	9.38761e-06	-0.000423895	-0.000743486	-0.000957659	-0.00108573	-0.00114394	-0.00113573	-0.00108599	-0.00100848	-0.000912681	-0.00080521	-0.000689327	-0.000567425	-0.000453242	-0.000347737	-0.000250196	-0.000155983	-7.30785e-05	-2.84858e-06	5.55282e-05	0.000102696	0.000139243	0.000167021	0.000185708	0.000197875	0.00020379	0.000204281	0.000201006	0.000194908	0.000186606	0.000176801	0.000166041	0.000154704	0.000143073	0.000131374	0.000119827	0.000108628	9.79001e-05	8.77562e-05	7.82634e-05	6.94332e-05	6.1299e-05	5.38783e-05	4.71485e-05	4.10942e-05	3.5687e-05	3.08761e-05	2.66227e-05	2.28841e-05	1.96065e-05	1.67509e-05	1.42682e-05	1.21201e-05	1.02698e-05	8.67849e-06	7.31572e-06	6.15335e-06	5.16294e-06	4.32233e-06	3.61144e-06	3.01066e-06	2.50475e-06	2.08013e-06	1.72388e-06	1.42599e-06	1.17765e-06	9.70665e-07	7.98677e-07	6.56179e-07	5.38112e-07
5.3	0.0108331	0.00967296	0.00841517	0.00711185	0.00582914	0.00462255	0.00344891	0.0024197	0.00153463	0.000769115	0.00015975	-0.000306572	-0.000655791	-0.000896414	-0.00104781	-0.00112618	-0.0011342	-0.00109528	-0.00102641	-0.000936263	-0.000831998	-0.000717531	-0.000596049	-0.000482153	-0.000375564	-0.000276526	-0.000180077	-9.42296e-05	-2.08275e-05	4.04603e-05	9.03513e-05	0.000129435	0.000159526	0.000180395	0.00019442	0.000201995	0.000203828	0.000201533	0.000196249	0.00018859	0.000179265	0.000168836	0.000157711	0.000146197	0.000134534	0.000122956	0.000111673	0.00010082	9.05212e-05	8.08545e-05	7.18394e-05	6.35145e-05	5.59021e-05	4.89837e-05	4.27473e-05	3.71672e-05	3.21939e-05	2.77899e-05	2.39129e-05	2.05092e-05	1.75397e-05	1.49545e-05	1.2715e-05	1.07837e-05	9.12084e-06	7.69524e-06	6.478e-06	5.43979e-06	4.55775e-06	3.81111e-06	3.17954e-06	2.64723e-06	2.20007e-06	1.82459e-06	1.51036e-06	1.24819e-06	1.02951e-06	8.4766e-07	6.96881e-07	5.71859e-07
5.31429	0.0111165	0.0099912	0.00875102	0.00745112	0.00616033	0.00493591	0.00374332	0.00268417	0.00176583	0.000965627	0.000319385	-0.000180876	-0.000560424	-0.000828453	-0.00100411	-0.00110334	-0.00112873	-0.0011018	-0.00104216	-0.000958257	-0.000857682	-0.000745063	-0.000624471	-0.000511123	-0.000403652	-0.000303205	-0.000204738	-0.00011608	-3.95665e-05	2.46641e-05	7.73e-05	0.000118973	0.000151421	0.00017455	0.00019049	0.000199788	0.000203037	0.000201811	0.000197377	0.000190411	0.000181608	0.000171546	0.000160663	0.00014929	0.000137684	0.000126091	0.000114737	0.000103769	9.33234e-05	8.34879e-05	7.42916e-05	6.5778e-05	5.79747e-05	5.08673e-05	4.44475e-05	3.86925e-05	3.35544e-05	2.89968e-05	2.49785e-05	2.14455e-05	1.8359e-05	1.56684e-05	1.33346e-05	1.13197e-05	9.58269e-06	8.09194e-06	6.81772e-06	5.72979e-06	4.8046e-06	4.02069e-06	3.35698e-06	2.79706e-06	2.32631e-06	1.93068e-06	1.59932e-06	1.32263e-06	1.09165e-06	8.99433e-07	7.39933e-07	6.07582e-07
5.32857	0.0113861	0.0102999	0.00908126	0.00778876	0.00649335	0.0052527	0.00404441	0.00295677	0.00200565	0.00117161	0.000488533	-4.66647e-05	-0.000457213	-0.000753577	-0.000954386	-0.00107518	-0.00111898	-0.0011054	-0.00105552	-0.000978483	-0.000882115	-0.000771811	-0.0006526	-0.000540063	-0.000431934	-0.000330179	-0.000229922	-0.000138609	-5.91117e-05	8.14279e-06	6.35392e-05	0.000107851	0.000142698	0.000168159	0.000186073	0.000197151	0.000201884	0.000201835	0.000198281	0.000192055	0.00018382	0.000174162	0.000163552	0.000152345	0.000140817	0.000129228	0.000117817	0.000106746	9.61605e-05	8.61623e-05	7.67887e-05	6.80891e-05	6.0096e-05	5.27995e-05	4.61953e-05	4.02635e-05	3.49581e-05	3.02443e-05	2.60817e-05	2.24164e-05	1.92097e-05	1.64107e-05	1.39798e-05	1.18783e-05	1.00647e-05	8.50646e-06	7.17309e-06	6.03349e-06	5.06337e-06	4.2406e-06	3.54334e-06	2.95459e-06	2.45915e-06	2.04242e-06	1.69309e-06	1.40116e-06	1.15727e-06	9.5414e-07	7.85461e-07	6.45387e-07
5.34286	0.0116407	0.0105978	0.00940482	0.00812385	0.00682735	0.00557243	0.00435161	0.00323709	0.00225395	0.00138691	0.000667466	9.62041e-05	-0.000346008	-0.000671604	-0.000898437	-0.00104149	-0.0011046	-0.00110595	-0.0010663	-0.00099676	-0.000905147	-0.000797659	-0.000680338	-0.000568882	-0.000460338	-0.00035739	-0.000255578	-0.000161805	-7.93964e-05	-9.11009e-06	4.90664e-05	9.60594e-05	0.000133346	0.000161207	0.000181153	0.000194068	0.000200357	0.000201567	0.000198949	0.000193511	0.000185887	0.000176672	0.000166366	0.000155354	0.000143927	0.00013236	0.000120907	0.000109745	9.903e-05	8.88756e-05	7.93296e-05	7.04469e-05	6.22657e-05	5.47803e-05	4.79909e-05	4.18808e-05	3.64059e-05	3.15332e-05	2.72233e-05	2.34227e-05	2.00928e-05	1.71823e-05	1.46512e-05	1.24606e-05	1.05677e-05	8.93947e-06	7.54474e-06	6.35142e-06	5.33456e-06	4.4713e-06	3.73902e-06	3.12015e-06	2.59889e-06	2.16007e-06	1.7919e-06	1.48399e-06	1.22652e-06	1.01193e-06	8.33593e-07	6.85386e-07
5.35714	0.0118787	0.0108838	0.00972063	0.0084554	0.00716142	0.0058946	0.0046643	0.00352469	0.00251051	0.00161139	0.000855859	0.000247977	-0.000226672	-0.000582353	-0.000836038	-0.00100206	-0.00108541	-0.00110301	-0.00107436	-0.00101291	-0.000926626	-0.000822488	-0.000707578	-0.000597486	-0.000488789	-0.000384784	-0.000281657	-0.000185597	-0.000100393	-2.70776e-05	3.38816e-05	8.35919e-05	0.000123359	0.00015368	0.000175717	0.000190523	0.000198438	0.000200988	0.000199372	0.000194764	0.000187797	0.000179066	0.000169099	0.000158309	0.000147007	0.000135482	0.000124005	0.000112764	0.000101929	9.16262e-05	8.1913e-05	7.28508e-05	6.44834e-05	5.68098e-05	4.98346e-05	4.35447e-05	3.78983e-05	3.28641e-05	2.84042e-05	2.44651e-05	2.1009e-05	1.79839e-05	1.53498e-05	1.30671e-05	1.10923e-05	9.39164e-06	7.93326e-06	6.68416e-06	5.61867e-06	4.71323e-06	3.94444e-06	3.2941e-06	2.74585e-06	2.2839e-06	1.89601e-06	1.57132e-06	1.29961e-06	1.07297e-06	8.84466e-07	7.27695e-07
5.37143	0.0120989	0.0111565	0.0100277	0.00878241	0.00749465	0.0062187	0.00498179	0.00381912	0.00277506	0.00184485	0.00105359	0.000408734	-9.90702e-05	-0.000485645	-0.000766967	-0.000956658	-0.00106115	-0.00109612	-0.00107953	-0.00102673	-0.00094639	-0.000846174	-0.000734208	-0.000625777	-0.000517206	-0.000412301	-0.0003081	-0.000209943	-0.000122063	-4.58216e-05	1.79879e-05	7.0442e-05	0.000112728	0.000145562	0.000169749	0.000186498	0.000196112	0.000200062	0.000199546	0.000195802	0.000189538	0.000181332	0.000171738	0.000161201	0.00015005	0.000138589	0.000127105	0.000115799	0.000104855	9.44119e-05	8.45373e-05	7.52998e-05	6.67486e-05	5.88877e-05	5.17265e-05	4.52558e-05	3.94358e-05	3.42379e-05	2.96251e-05	2.55446e-05	2.19592e-05	1.88165e-05	1.60763e-05	1.36987e-05	1.16392e-05	9.86365e-06	8.33928e-06	7.03227e-06	5.91621e-06	4.96686e-06	4.16e-06	3.47682e-06	2.90036e-06	2.41422e-06	2.00565e-06	1.66337e-06	1.37671e-06	1.13741e-06	9.38219e-07	7.72433e-07
5.38571	0.0122999	0.0114146	0.0103248	0.00910386	0.00782606	0.00654418	0.00530332	0.00411989	0.00304723	0.00208712	0.00126054	0.000578952	3.69088e-05	-0.000381315	-0.000691019	-0.000905103	-0.00103164	-0.00108486	-0.00108172	-0.00103807	-0.000964286	-0.00086859	-0.00076011	-0.000653657	-0.000545507	-0.000439882	-0.000334851	-0.0002348	-0.000144375	-6.5354e-05	1.3868e-06	5.66065e-05	0.000101449	0.000136842	0.000163238	0.00018198	0.000193361	0.000198775	0.000199455	0.000196613	0.000191096	0.000183458	0.000174275	0.000164022	0.000153049	0.000141674	0.000130201	0.000118846	0.000107805	9.72304e-05	8.7201e-05	7.77928e-05	6.90607e-05	6.10139e-05	5.36669e-05	4.70143e-05	4.10192e-05	3.5655e-05	3.08868e-05	2.6662e-05	2.29442e-05	1.96808e-05	1.68316e-05	1.43561e-05	1.22093e-05	1.03562e-05	8.76345e-06	7.39633e-06	6.22773e-06	5.23267e-06	4.38614e-06	3.66869e-06	3.06276e-06	2.5513e-06	2.12109e-06	1.76038e-06	1.45803e-06	1.20542e-06	9.95002e-07	8.19729e-07
5.4	0.0124806	0.0116569	0.010611	0.00941872	0.00815471	0.00687047	0.00562812	0.00442648	0.00332665	0.00233798	0.00147657	0.000758569	0.000181444	-0.000269197	-0.000607978	-0.00084718	-0.000996629	-0.00106893	-0.00108072	-0.00104673	-0.000980141	-0.0008896	-0.000785154	-0.000681021	-0.000573606	-0.000467465	-0.000361848	-0.00026012	-0.000167309	-8.56017e-05	-1.59154e-05	4.20831e-05	8.95171e-05	0.000127507	0.000156169	0.000176951	0.00019017	0.000197115	0.00019907	0.000197185	0.000192459	0.000185433	0.000176699	0.000166762	0.000155995	0.00014473	0.000133289	0.000121901	0.000110776	0.000100079	8.99023e-05	8.03286e-05	7.1419e-05	6.31881e-05	5.56556e-05	4.88205e-05	4.26487e-05	3.71163e-05	3.21899e-05	2.7818e-05	2.39648e-05	2.05778e-05	1.76164e-05	1.50402e-05	1.28032e-05	1.08699e-05	9.20642e-06	7.77696e-06	6.55377e-06	5.51116e-06	4.6233e-06	3.8701e-06	3.23339e-06	2.69547e-06	2.2426e-06	1.86257e-06	1.54377e-06	1.2772e-06	1.05497e-06	8.69714e-07
5.41538	0.0126518	0.0118992	0.010906	0.00974957	0.00850462	0.00722208	0.00598056	0.00476231	0.00363498	0.00261713	0.00171888	0.000961915	0.00034647	-0.000139892	-0.000510696	-0.000777739	-0.000952761	-0.00104657	-0.00107552	-0.00105306	-0.000994852	-0.000910566	-0.000811057	-0.000709822	-0.000603551	-0.000497106	-0.000391118	-0.000287832	-0.000192654	-0.000108143	-3.53105e-05	2.57006e-05	7.59615e-05	0.000116779	0.000147941	0.000170972	0.00018624	0.000194906	0.000198312	0.000197537	0.000193702	0.000187383	0.000179175	0.000169616	0.000159102	0.000147984	0.000136599	0.000125194	0.000113993	0.000103177	9.28498e-05	8.3104e-05	7.40074e-05	6.55807e-05	5.78493e-05	5.08172e-05	4.44538e-05	3.8738e-05	3.36388e-05	2.91055e-05	2.51033e-05	2.15797e-05	1.84944e-05	1.58065e-05	1.34693e-05	1.14469e-05	9.70443e-06	8.20536e-06	6.92112e-06	5.82526e-06	4.89106e-06	4.09772e-06	3.4264e-06	2.8587e-06	2.3803e-06	1.97848e-06	1.64109e-06	1.35873e-06	1.12314e-06	9.26587e-07
5.43077	0.0127965	0.0121202	0.0111855	0.0100703	0.00884892	0.00757305	0.00633479	0.00510341	0.00395079	0.00290537	0.00197139	0.00117581	0.000521922	-1.17178e-06	-0.000404716	-0.000700459	-0.000901966	-0.00101831	-0.00106551	-0.00105598	-0.00100681	-0.000929567	-0.000835641	-0.000737766	-0.00063304	-0.000526597	-0.000420515	-0.000315957	-0.000218626	-0.000131439	-5.55749e-05	8.52327e-06	6.16424e-05	0.000105313	0.000139035	0.000164368	0.000181758	0.000192226	0.000197154	0.000197599	0.000194687	0.000189127	0.000181494	0.000172353	0.000162129	0.000151189	0.000139886	0.000128485	0.000117225	0.000106303	9.58359e-05	8.59255e-05	7.66472e-05	6.80277e-05	6.00987e-05	5.28697e-05	4.63134e-05	4.04123e-05	3.51375e-05	3.04395e-05	2.6285e-05	2.26214e-05	1.94086e-05	1.66056e-05	1.4165e-05	1.20502e-05	1.02259e-05	8.65445e-06	7.30668e-06	6.1553e-06	5.17271e-06	4.3374e-06	3.62985e-06	3.03092e-06	2.52572e-06	2.101e-06	1.74407e-06	1.44508e-06	1.1954e-06	9.86919e-07
5.44615	0.0129133	0.0123183	0.0114477	0.0103796	0.00918635	0.00792244	0.00668975	0.00544893	0.00427355	0.00320212	0.00223393	0.00140015	0.000708083	0.000147124	-0.000289815	-0.000615122	-0.00084397	-0.000983862	-0.00105022	-0.00105537	-0.0010158	-0.000946411	-0.000858726	-0.000764708	-0.000661951	-0.000555851	-0.000449952	-0.000344424	-0.000245169	-0.000155448	-7.66628e-05	-9.45121e-06	4.65601e-05	9.30976e-05	0.000129436	0.000157123	0.000176706	0.000189054	0.000195578	0.000197336	0.0001954	0.000190649	0.00018364	0.000174961	0.000165063	0.000154334	0.000143141	0.000131767	0.000120467	0.000109454	9.88578e-05	8.8791e-05	7.93367e-05	7.05281e-05	6.24036e-05	5.49779e-05	4.82279e-05	4.21395e-05	3.66866e-05	3.18212e-05	2.7511e-05	2.37039e-05	2.03601e-05	1.74385e-05	1.4891e-05	1.26807e-05	1.07716e-05	9.12504e-06	7.71116e-06	6.50194e-06	5.46885e-06	4.58968e-06	3.84422e-06	3.21256e-06	2.67925e-06	2.23047e-06	1.85298e-06	1.53649e-06	1.27196e-06	1.05089e-06
5.46154	0.013001	0.0124923	0.0116913	0.0106761	0.00951567	0.00826921	0.00704435	0.00579795	0.00460265	0.0035068	0.00250621	0.00163481	0.000904566	0.000305295	-0.000165791	-0.000521526	-0.000778515	-0.000942954	-0.00102945	-0.00105049	-0.00102172	-0.00096092	-0.000880133	-0.000790499	-0.000690157	-0.000584779	-0.000479339	-0.000373156	-0.000272226	-0.00018011	-9.85348e-05	-2.81987e-05	3.07162e-05	8.01263e-05	0.000119133	0.000149224	0.000171065	0.000185372	0.000193566	0.000196726	0.00019583	0.000191935	0.000185599	0.000177426	0.000167894	0.000157411	0.000146356	0.000135033	0.000123714	0.000112626	0.000101912	9.16981e-05	8.20744e-05	7.30811e-05	6.47632e-05	5.71417e-05	5.01974e-05	4.39203e-05	3.82871e-05	3.32512e-05	2.87821e-05	2.48282e-05	2.13499e-05	1.83062e-05	1.56486e-05	1.33395e-05	1.13424e-05	9.61792e-06	8.13532e-06	6.86586e-06	5.7801e-06	4.85512e-06	4.06999e-06	3.40407e-06	2.84127e-06	2.36724e-06	1.96813e-06	1.63322e-06	1.35305e-06	1.11871e-06
5.47692	0.013059	0.0126407	0.0119146	0.0109582	0.00983568	0.00861223	0.00739749	0.0061495	0.00493743	0.00381882	0.00278776	0.00187964	0.00111127	0.000473614	-3.24605e-05	-0.000419469	-0.000705336	-0.000895282	-0.00100291	-0.00104098	-0.00102444	-0.000972895	-0.000899665	-0.000814978	-0.000717522	-0.000613283	-0.00050858	-0.000402072	-0.000299732	-0.000205408	-0.00012115	-4.77772e-05	1.41154e-05	6.63928e-05	0.000108111	0.000140657	0.000164815	0.000181158	0.000191098	0.000195722	0.000195975	0.000192968	0.000187356	0.000179735	0.000170609	0.000160409	0.000149524	0.000138277	0.00012696	0.000115813	0.000104995	9.46441e-05	8.48582e-05	7.56852e-05	6.71771e-05	5.93608e-05	5.22222e-05	4.57551e-05	3.99394e-05	3.47304e-05	3.00994e-05	2.59952e-05	2.2379e-05	1.92097e-05	1.64385e-05	1.40273e-05	1.19393e-05	1.01339e-05	8.57992e-06	7.24777e-06	6.1071e-06	5.13429e-06	4.3077e-06	3.60589e-06	3.0122e-06	2.51165e-06	2.08983e-06	1.73555e-06	1.43891e-06	1.19058e-06
5.4906	0.0130845	0.0127491	0.012094	0.0111949	0.0101108	0.00891267	0.00770913	0.0064633	0.00523938	0.00410211	0.00304576	0.00210613	0.001304	0.000632536	9.44695e-05	-0.00032107	-0.000633217	-0.00084665	-0.000973941	-0.00102802	-0.00102391	-0.000981114	-0.000915182	-0.000835417	-0.000740974	-0.000638153	-0.000534355	-0.000427863	-0.00032452	-0.000228423	-0.00014188	-6.59276e-05	-1.31132e-06	5.35052e-05	9.76668e-05	0.000132438	0.000158706	0.000176924	0.000188483	0.000194464	0.000195829	0.000193648	0.000188725	0.000181637	0.000172909	0.000162994	0.000152289	0.000141134	0.000129838	0.000118656	0.000107758	9.72947e-05	8.7372e-05	7.80442e-05	6.937e-05	6.13823e-05	5.40711e-05	4.74342e-05	4.14546e-05	3.60896e-05	3.13119e-05	2.70713e-05	2.33294e-05	2.00455e-05	1.71703e-05	1.46655e-05	1.24937e-05	1.06139e-05	8.99397e-06	7.60385e-06	6.41234e-06	5.39516e-06	4.53006e-06	3.79489e-06	3.17241e-06	2.64714e-06	2.20412e-06	1.83173e-06	1.51968e-06	1.25825e-06
5.50427	0.0130862	0.0128359	0.0122554	0.0114179	0.0103767	0.00920826	0.00801798	0.00677752	0.00554466	0.00439027	0.00331028	0.00234037	0.00150464	0.000799558	0.000229071	-0.000215716	-0.000554651	-0.000792263	-0.000940008	-0.00101093	-0.00102026	-0.000987111	-0.000928917	-0.000854558	-0.000763546	-0.000662528	-0.000559863	-0.000453668	-0.000349557	-0.000251859	-0.000163139	-8.46898e-05	-1.73247e-05	4.00147e-05	8.66418e-05	0.000123674	0.000152092	0.000172242	0.000185478	0.000192872	0.000195411	0.000194112	0.000189912	0.000183396	0.000175099	0.0001655	0.000155001	0.000143962	0.000132706	0.000121504	0.000110538	9.99715e-05	8.99188e-05	8.04412e-05	7.16042e-05	6.34467e-05	5.59634e-05	4.91563e-05	4.30117e-05	3.74886e-05	3.25622e-05	2.81826e-05	2.43124e-05	2.09111e-05	1.79291e-05	1.53281e-05	1.30701e-05	1.11134e-05	9.42535e-06	7.97522e-06	6.731e-06	5.66778e-06	4.76266e-06	3.99275e-06	3.34029e-06	2.78924e-06	2.32409e-06	1.93277e-06	1.6046e-06	1.32944e-06
5.51795	0.0130639	0.0129004	0.0123979	0.0116262	0.0106324	0.00949802	0.0083233	0.00709138	0.00585268	0.00468281	0.00358094	0.00258214	0.00171313	0.000974648	0.000371491	-0.000103284	-0.000469483	-0.000731925	-0.000900901	-0.000989501	-0.00101323	-0.000990779	-0.000940721	-0.000872265	-0.000785128	-0.000686325	-0.000585032	-0.000479419	-0.000374785	-0.00027567	-0.000184894	-0.000104037	-3.3931e-05	2.59216e-05	7.50312e-05	0.00011436	0.000144964	0.000167101	0.00018207	0.000190932	0.000194701	0.000194355	0.000190909	0.000185	0.000177171	0.000167919	0.000157656	0.000146755	0.000135559	0.000124352	0.000113332	0.000102672	9.2497e-05	8.28751e-05	7.38789e-05	6.55538e-05	5.78992e-05	5.09216e-05	4.46108e-05	3.89281e-05	3.38507e-05	2.93297e-05	2.53285e-05	2.18071e-05	1.87157e-05	1.60157e-05	1.3669e-05	1.1633e-05	9.87462e-06	8.36241e-06	7.06358e-06	5.95258e-06	5.00587e-06	4.19985e-06	3.51615e-06	2.93823e-06	2.44997e-06	2.03888e-06	1.69384e-06	1.40432e-06
5.53162	0.0130158	0.0129425	0.0125208	0.0118187	0.0108771	0.009781	0.00862433	0.0074041	0.00616279	0.00497922	0.00385732	0.00283112	0.00192937	0.00115777	0.000522	1.63433e-05	-0.00037757	-0.000665459	-0.000856434	-0.000963572	-0.00100254	-0.000992051	-0.000950469	-0.000888407	-0.000805608	-0.000709457	-0.000609784	-0.000505047	-0.000400148	-0.00029981	-0.0002071	-0.000123943	-5.117e-05	1.12313e-05	6.28314e-05	0.00010449	0.000137312	0.000161488	0.000178247	0.000188631	0.00019368	0.000194369	0.000191704	0.000186441	0.000179115	0.000170242	0.000160244	0.000149506	0.000138391	0.000127198	0.000116137	0.000105394	9.51045e-05	8.53443e-05	7.61931e-05	6.77028e-05	5.98781e-05	5.273e-05	4.62522e-05	4.04083e-05	3.51779e-05	3.05131e-05	2.63784e-05	2.27343e-05	1.95307e-05	1.67291e-05	1.42912e-05	1.21734e-05	1.03424e-05	8.76596e-06	7.41057e-06	6.25002e-06	5.26012e-06	4.41653e-06	3.70033e-06	3.09439e-06	2.58203e-06	2.15028e-06	1.78762e-06	1.48307e-06
5.5453	0.0129391	0.0129626	0.0126234	0.0119944	0.0111096	0.0100562	0.00892028	0.00771483	0.00647427	0.00527898	0.00413898	0.00308696	0.00215327	0.00134886	0.000680589	0.000143312	-0.000278776	-0.000592683	-0.000806409	-0.000932939	-0.000987992	-0.000990717	-0.000958016	-0.000902837	-0.000824862	-0.000731828	-0.00063404	-0.000530477	-0.000425581	-0.000324229	-0.000229739	-0.00014438	-6.90283e-05	-4.05548e-06	5.00407e-05	9.40586e-05	0.000129128	0.000155391	0.000173994	0.000185956	0.00019234	0.00019413	0.000192289	0.000187709	0.000180921	0.000172462	0.000162759	0.000152211	0.000141198	0.000130036	0.000118948	0.000108134	9.77392e-05	8.78473e-05	7.85458e-05	6.98932e-05	6.18998e-05	5.45816e-05	4.79361e-05	4.19297e-05	3.65443e-05	3.17335e-05	2.74627e-05	2.36932e-05	2.03748e-05	1.7469e-05	1.49371e-05	1.27352e-05	1.08292e-05	9.1864e-06	7.77246e-06	6.56054e-06	5.52582e-06	4.64319e-06	3.89315e-06	3.25803e-06	2.72053e-06	2.26721e-06	1.88612e-06	1.56584e-06
5.55897	0.0128336	0.0129596	0.012705	0.0121523	0.011329	0.0103226	0.0092104	0.00802274	0.00678641	0.00558153	0.00442545	0.00334928	0.00238471	0.00154786	0.00084715	0.000277791	-0.00017298	-0.000513436	-0.000750645	-0.000897419	-0.00096944	-0.000986304	-0.000963264	-0.000915418	-0.000842766	-0.000753337	-0.000657719	-0.000555635	-0.00045102	-0.000348875	-0.000252776	-0.000165318	-8.74666e-05	-1.99238e-05	3.66589e-05	8.3062e-05	0.000120403	0.000148798	0.000169298	0.000182895	0.000190667	0.000193622	0.000192658	0.000188793	0.000182581	0.000174568	0.000165192	0.000154861	0.000143974	0.000132863	0.000121763	0.00011089	0.000100399	9.03825e-05	8.09356e-05	7.21241e-05	6.39639e-05	5.64761e-05	4.96626e-05	4.34925e-05	3.79505e-05	3.29914e-05	2.85821e-05	2.46846e-05	2.12487e-05	1.8236e-05	1.56076e-05	1.3319e-05	1.13356e-05	9.62431e-06	8.14978e-06	6.88463e-06	5.80339e-06	4.8802e-06	4.09497e-06	3.42945e-06	2.86573e-06	2.38991e-06	1.98957e-06	1.65284e-06
