Time WG WG 
     17.621053 -0.026489  0.000000 
     17.631579 -0.026215  0.000000 
     17.642105 -0.025921  0.000000 
     17.652632 -0.025606  0.000000 
     17.663158 -0.025270  0.000000 
     17.673684 -0.024913  0.000000 
     17.684211 -0.024536  0.000000 
     17.694737 -0.024138  0.000000 
     17.705263 -0.023718  0.000000 
     17.715789 -0.023276  0.000000 
     17.726316 -0.022811  0.000000 
     17.736842 -0.022322  0.000000 
     17.747368 -0.021811  0.000000 
     17.757895 -0.021275  0.000000 
     17.768421 -0.020715  0.000000 
     17.778947 -0.020130  0.000000 
     17.785965 -0.019725  0.000000 
     17.792982 -0.019309  0.000000 
     17.800000 -0.018883  0.000000 
     17.808000 -0.018382  0.000000 
     17.816727 -0.017819  0.000000 
     17.826373 -0.017176  0.000000 
     17.836587 -0.016471  0.000000 
     17.846800 -0.015742  0.000000 
     17.857013 -0.014989  0.000000 
     17.867227 -0.014210  0.000000 
     17.877440 -0.013407  0.000000 
     17.887653 -0.012578  0.000000 
     17.897015 -0.011798  0.000000 
     17.906378 -0.010995  0.000000 
     17.915740 -0.010172  0.000000 
     17.925102 -0.009330  0.000000 
     17.934464 -0.008467  0.000000 
     17.943827 -0.007586  0.000000 
     17.953189 -0.006688  0.000000 
     17.962551 -0.005772  0.000000 
     17.971913 -0.004839  0.000000 
     17.981276 -0.003891  0.000000 
     17.990638 -0.002926  0.000000 
     18.000000 -0.001945  0.000000 
     18.010000 -0.000880  0.000000 
     18.020556  0.000266  0.000000 
     18.031111  0.001430  0.000000 
     18.041667  0.002607  0.000000 
     18.052222  0.003796  0.000000 
     18.062074  0.004907  0.000000 
     18.071926  0.006021  0.000000 
     18.081778  0.007136  0.000000 
     18.091630  0.008246  0.000000 
     18.101481  0.009353  0.000000 
     18.111333  0.010469  0.000000 
     18.121185  0.011524  0.000000 
     18.131037  0.012566  0.000000 
     18.140889  0.013591  0.000000 
     18.150741  0.014671  0.000000 
     18.160593  0.015645  0.000000 
     18.170444  0.016592  0.000000 
     18.180296  0.017510  0.000000 
     18.190148  0.018399  0.000000 
     18.200000  0.019266  0.000000 
     18.210526  0.020160  0.000000 
     18.221053  0.021012  0.000000 
     18.231579  0.021821  0.000000 
     18.242105  0.022581  0.000000 
     18.252632  0.023299  0.000000 
     18.263158  0.023969  0.000000 
     18.273684  0.024590  0.000000 
     18.284211  0.025162  0.000000 
     18.294737  0.025682  0.000000 
     18.305263  0.026150  0.000000 
     18.315789  0.026566  0.000000 
     18.326316  0.026927  0.000000 
     18.336842  0.027239  0.000000 
     18.347368  0.027497  0.000000 
     18.357895  0.027702  0.000000 
     18.368421  0.027867  0.000000 
     18.378947  0.027971  0.000000 
     18.389474  0.028028  0.000000 
     18.400000  0.028039  0.000000 
     18.410526  0.028006  0.000000 
     18.421053  0.027905  0.000000 
     18.431579  0.027780  0.000000 
     18.442105  0.027620  0.000000 
     18.452632  0.027422  0.000000 
     18.462456  0.027229  0.000000 
     18.472281  0.027005  0.000000 
     18.482105  0.026751  0.000000 
     18.491930  0.026460  0.000000 
     18.501754  0.026213  0.000000 
     18.511579  0.025922  0.000000 
     18.521404  0.025586  0.000000 
     18.531228  0.025206  0.000000 
     18.541053  0.024782  0.000000 
     18.550877  0.024344  0.000000 
     18.560702  0.023862  0.000000 
     18.570526  0.023341  0.000000 
     18.580351  0.022776  0.000000 
     18.590175  0.022151  0.000000 
     18.600000  0.021491  0.000000 
     18.610526  0.020741  0.000000 
     18.620499  0.019993  0.000000 
     18.630471  0.019208  0.000000 
     18.640443  0.018398  0.000000 
     18.651080  0.017487  0.000000 
     18.661717  0.016543  0.000000 
     18.671595  0.015634  0.000000 
     18.681472  0.014696  0.000000 
     18.691349  0.013739  0.000000 
     18.701227  0.012763  0.000000 
     18.711104  0.011766  0.000000 
     18.720981  0.010754  0.000000 
     18.730859  0.009721  0.000000 
     18.740736  0.008678  0.000000 
     18.750613  0.007624  0.000000 
     18.760491  0.006562  0.000000 
     18.770368  0.005495  0.000000 
     18.780245  0.004425  0.000000 
     18.790123  0.003352  0.000000 
     18.800000  0.002278  0.000000 
     18.810000  0.001193  0.000000 
     18.820000  0.000109  0.000000 
     18.830000 -0.000966  0.000000 
     18.840625 -0.002101  0.000000 
     18.851250 -0.003226  0.000000 
     18.861875 -0.004339  0.000000 
     18.872500 -0.005442  0.000000 
     18.883125 -0.006531  0.000000 
     18.893750 -0.007603  0.000000 
     18.904375 -0.008659  0.000000 
     18.915000 -0.009698  0.000000 
     18.924444 -0.010603  0.000000 
     18.933889 -0.011491  0.000000 
     18.943333 -0.012361  0.000000 
     18.952778 -0.013207  0.000000 
     18.962222 -0.014034  0.000000 
     18.971667 -0.014843  0.000000 
     18.981111 -0.015632  0.000000 
     18.990556 -0.016396  0.000000 
     19.000000 -0.017151  0.000000 
     19.010000 -0.017930  0.000000 
     19.020556 -0.018730  0.000000 
     19.031111 -0.019533  0.000000 
     19.041667 -0.020293  0.000000 
     19.052222 -0.021021  0.000000 
     19.062778 -0.021717  0.000000 
     19.073333 -0.022334  0.000000 
     19.083077 -0.022886  0.000000 
     19.092821 -0.023417  0.000000 
     19.102564 -0.023928  0.000000 
     19.112308 -0.024435  0.000000 
     19.122051 -0.024776  0.000000 
     19.131795 -0.025136  0.000000 
     19.141538 -0.025501  0.000000 
     19.151282 -0.025861  0.000000 
     19.161026 -0.026158  0.000000 
     19.170769 -0.026447  0.000000 
     19.180513 -0.026726  0.000000 
     19.190256 -0.026996  0.000000 
     19.200000 -0.027331  0.000000 
     19.210526 -0.027635  0.000000 
     19.221053 -0.027891  0.000000 
     19.231579 -0.028119  0.000000 
     19.242105 -0.028391  0.000000 
     19.252632 -0.028575  0.000000 
     19.263158 -0.028754  0.000000 
     19.273684 -0.028914  0.000000 
     19.284211 -0.029054  0.000000 
     19.294737 -0.029180  0.000000 
     19.305263 -0.029281  0.000000 
     19.315789 -0.029369  0.000000 
     19.326316 -0.029440  0.000000 
     19.336842 -0.029493  0.000000 
     19.347368 -0.029532  0.000000 
     19.357895 -0.029554  0.000000 
     19.368421 -0.029560  0.000000 
     19.378947 -0.029554  0.000000 
     19.389474 -0.029530  0.000000 
     19.400000 -0.029490  0.000000 
     19.410526 -0.029436  0.000000 
     19.421053 -0.029360  0.000000 
     19.431579 -0.029276  0.000000 
     19.442105 -0.029180  0.000000 
     19.452632 -0.029071  0.000000 
     19.463158 -0.028959  0.000000 
     19.473684 -0.028834  0.000000 
     19.484211 -0.028695  0.000000 
     19.494737 -0.028567  0.000000 
     19.505263 -0.028422  0.000000 
     19.515789 -0.028258  0.000000 
     19.526316 -0.028075  0.000000 
     19.536842 -0.027874  0.000000 
     19.547368 -0.027664  0.000000 
     19.557895 -0.027435  0.000000 
     19.568421 -0.027186  0.000000 
     19.578947 -0.026917  0.000000 
     19.589474 -0.026621  0.000000 
     19.600000 -0.026305 -0.000000 
     19.610526 -0.025968 -0.000000 
     19.621053 -0.025609 -0.000000 
     19.631579 -0.025230 -0.000000 
     19.642105 -0.024825 -0.000000 
     19.651974 -0.024422 -0.000000 
     19.661842 -0.023998 -0.000000 
     19.671711 -0.023551 -0.000000 
     19.681579 -0.023084 -0.000000 
     19.691447 -0.022595 -0.000000 
     19.701316 -0.022083 -0.000000 
     19.711184 -0.021547 -0.000000 
     19.721053 -0.020986 -0.000000 
     19.730921 -0.020400 -0.000000 
     19.740789 -0.019791 -0.000000 
     19.750658 -0.019157 -0.000000 
     19.760526 -0.018499 -0.000000 
     19.770395 -0.017815 -0.000000 
     19.780263 -0.017105 -0.000000 
     19.790132 -0.016370 -0.000000 
     19.800000 -0.015609 -0.000000 
     19.810526 -0.014771 -0.000000 
     19.821053 -0.013900 -0.000000 
     19.831579 -0.013001  0.000000 
     19.842105 -0.012073  0.000000 
     19.852632 -0.011113  0.000000 
     19.863158 -0.010126  0.000000 
     19.873684 -0.009110  0.000000 
     19.884211 -0.008065  0.000000 
     19.894737 -0.006996  0.000000 
     19.905263 -0.005902  0.000000 
     19.915789 -0.004783  0.000000 
     19.926316 -0.003644  0.000000 
     19.936842 -0.002476  0.000000 
     19.947368 -0.001286  0.000000 
     19.957895 -0.000075  0.000000 
     19.968421  0.001169  0.000000 
     19.978947  0.002427  0.000000 
     19.989474  0.003699  0.000000 
     20.000000  0.004983  0.000000 
     20.010526  0.006266  0.000000 
     20.021053  0.007550  0.000000 
     20.031579  0.008836  0.000000 
     20.042105  0.010115  0.000000 
     20.052632  0.011405  0.000000 
     20.063158  0.012633  0.000000 
     20.073684  0.013846  0.000000 
     20.084211  0.015039  0.000000 
     20.094737  0.016294  0.000000 
     20.105263  0.017427  0.000000 
     20.115789  0.018528  0.000000 
     20.125146  0.019464  0.000000 
     20.134503  0.020371  0.000000 
     20.143860  0.021258  0.000000 
     20.153216  0.022108  0.000000 
     20.162573  0.022925  0.000000 
     20.171930  0.023704  0.000000 
     20.181287  0.024447  0.000000 
     20.190643  0.025148  0.000000 
     20.200000  0.025814  0.000000 
     20.210000  0.026497  0.000000 
     20.220556  0.027179  0.000000 
     20.231111  0.027810  0.000000 
     20.241667  0.028387  0.000000 
     20.252222  0.028910  0.000000 
     20.262778  0.029379  0.000000 
     20.273333  0.029790  0.000000 
     20.283889  0.030150  0.000000 
     20.294444  0.030454  0.000000 
     20.305000  0.030705  0.000000 
     20.315556  0.030911  0.000000 
     20.326111  0.031057  0.000000 
     20.336667  0.031153  0.000000 
     20.347222  0.031201  0.000000 
     20.357778  0.031203  0.000000 
     20.368333  0.031136  0.000000 
     20.378889  0.031044  0.000000 
     20.385926  0.030904  0.000000 
     20.392963  0.030753  0.000000 
     20.400000  0.030587  0.000000 
     20.408000  0.030437  0.000000 
     20.416727  0.030263  0.000000 
     20.426373  0.030055  0.000000 
     20.436587  0.029801  0.000000 
     20.446800  0.029507  0.000000 
     20.457013  0.029253  0.000000 
     20.467227  0.028949  0.000000 
     20.477440  0.028595  0.000000 
     20.487653  0.028193  0.000000 
     20.497867  0.027775  0.000000 
     20.508080  0.027305  0.000000 
     20.518293  0.026791  0.000000 
     20.528507  0.026229  0.000000 
     20.538720  0.025601  0.000000 
     20.548933  0.024938  0.000000 
     20.559147  0.024232  0.000000 
     20.569360  0.023486  0.000000 
     20.579573  0.022701  0.000000 
     20.589787  0.021890  0.000000 
     20.600000  0.021037  0.000000 
     20.610000  0.020169  0.000000 
     20.620000  0.019270  0.000000 
     20.630000  0.018339  0.000000 
     20.640000  0.017394  0.000000 
     20.650000  0.016425  0.000000 
     20.660000  0.015436  0.000000 
     20.670000  0.014428  0.000000 
     20.680000  0.013406  0.000000 
     20.690000  0.012369  0.000000 
     20.700000  0.011322  0.000000 
     20.710000  0.010266  0.000000 
     20.720000  0.009204  0.000000 
     20.730000  0.008141  0.000000 
     20.740000  0.007074  0.000000 
     20.750000  0.006007  0.000000 
     20.760000  0.004939  0.000000 
     20.770000  0.003876  0.000000 
     20.780000  0.002818  0.000000 
     20.790000  0.001768  0.000000 
     20.800000  0.000727  0.000000 
     20.810000 -0.000306  0.000000 
     20.820000 -0.001327  0.000000 
     20.830000 -0.002337  0.000000 
     20.840000 -0.003333  0.000000 
     20.850000 -0.004314  0.000000 
     20.860000 -0.005281  0.000000 
     20.869333 -0.006170  0.000000 
     20.878667 -0.007044  0.000000 
     20.888000 -0.007903  0.000000 
     20.897333 -0.008747  0.000000 
     20.906667 -0.009574  0.000000 
     20.917037 -0.010476  0.000000 
     20.926255 -0.011257  0.000000 
     20.935473 -0.012020  0.000000 
     20.944691 -0.012766  0.000000 
     20.953909 -0.013488  0.000000 
     20.963128 -0.014193  0.000000 
     20.972346 -0.014879  0.000000 
     20.981564 -0.015550  0.000000 
     20.990782 -0.016196  0.000000 
     21.000000 -0.016833  0.000000 
     21.010000 -0.017503  0.000000 
     21.020000 -0.018158  0.000000 
     21.030000 -0.018805  0.000000 
     21.040000 -0.019422  0.000000 
     21.050000 -0.020013  0.000000 
     21.060000 -0.020569  0.000000 
     21.070000 -0.021079  0.000000 
     21.080000 -0.021571  0.000000 
     21.090000 -0.022043  0.000000 
     21.100000 -0.022510  0.000000 
     21.110000 -0.022841  0.000000 
     21.120000 -0.023183  0.000000 
     21.130000 -0.023525  0.000000 
     21.140000 -0.023861 -0.000000 
     21.150000 -0.024141 -0.000000 
     21.160000 -0.024414 -0.000000 
     21.170000 -0.024674 -0.000000 
     21.180000 -0.024926 -0.000000 
     21.190000 -0.025230 -0.000000 
     21.200000 -0.025484 -0.000000 
     21.210526 -0.025712 -0.000000 
     21.221053 -0.025915 -0.000000 
     21.231579 -0.026086 -0.000000 
     21.242105 -0.026259 -0.000000 
     21.252632 -0.026414 -0.000000 
     21.262456 -0.026538 -0.000000 
     21.272281 -0.026651 -0.000000 
     21.282105 -0.026744 -0.000000 
     21.291930 -0.026825 -0.000000 
     21.301754 -0.026894 -0.000000 
     21.311579 -0.026948 -0.000000 
     21.321404 -0.026990 -0.000000 
     21.331228 -0.027018 -0.000000 
     21.341053 -0.027033 -0.000000 
     21.350877 -0.027039 -0.000000 
     21.360702 -0.027029 -0.000000 
     21.370526 -0.027007 -0.000000 
     21.380351 -0.026973 -0.000000 
     21.390175 -0.026977 -0.000000 
     21.400000 -0.026913 -0.000000 
     21.410000 -0.026840 -0.000000 
     21.420000 -0.026758 -0.000000 
     21.430000 -0.026675 -0.000000 
     21.440000 -0.026582 -0.000000 
     21.450000 -0.026478 -0.000000 
     21.460000 -0.026361 -0.000000 
     21.470000 -0.026256 -0.000000 
     21.480000 -0.026135 -0.000000 
     21.490000 -0.025998 -0.000000 
     21.500000 -0.025845 -0.000000 
     21.510000 -0.025675 -0.000000 
     21.520000 -0.025499 -0.000000 
     21.530000 -0.025306 -0.000000 
     21.540000 -0.025096 -0.000000 
     21.550000 -0.024868 -0.000000 
     21.560000 -0.024617 -0.000000 
     21.570000 -0.024348 -0.000000 
     21.580000 -0.024061 -0.000000 
     21.590000 -0.023755 -0.000000 
     21.600000 -0.023432 -0.000000 
     21.610526 -0.023067 -0.000000 
     21.620499 -0.022701 -0.000000 
     21.630471 -0.022313 -0.000000 
     21.640443 -0.021903 -0.000000 
     21.650416 -0.021474 -0.000000 
     21.660388 -0.021022 -0.000000 
     21.670360 -0.020547 -0.000000 
     21.679620 -0.020086 -0.000000 
     21.688880 -0.019604 -0.000000 
     21.698140 -0.019099 -0.000000 
     21.707400 -0.018575 -0.000000 
     21.716660 -0.018030 -0.000000 
     21.725920 -0.017463 -0.000000 
     21.735180 -0.016876 -0.000000 
     21.744440 -0.016266 -0.000000 
     21.753700 -0.015634 -0.000000 
     21.762960 -0.014981 -0.000000 
     21.772220 -0.014306 -0.000000 
     21.781480 -0.013608 -0.000000 
     21.790740 -0.012888 -0.000000 
     21.800000 -0.012145 -0.000000 
     21.810000 -0.011318 -0.000000 
     21.820000 -0.010463 -0.000000 
     21.830000 -0.009581 -0.000000 
     21.840000 -0.008673 -0.000000 
     21.850000 -0.007740 -0.000000 
     21.860000 -0.006782 -0.000000 
     21.870000 -0.005798 -0.000000 
     21.880000 -0.004795 -0.000000 
     21.890000 -0.003769 -0.000000 
     21.900000 -0.002720 -0.000000 
     21.910000 -0.001654 -0.000000 
     21.920000 -0.000562 -0.000000 
     21.930000  0.000549 -0.000000 
     21.940000  0.001681 -0.000000 
     21.950000  0.002837 -0.000000 
     21.960000  0.004013 -0.000000 
     21.968000  0.004966 -0.000000 
     21.976000  0.005925 -0.000000 
     21.984000  0.006891 -0.000000 
     21.992000  0.007863 -0.000000 
     22.000000  0.008818 -0.000000 
     22.008696  0.009860 -0.000000 
     22.018261  0.011004 -0.000000 
     22.028357  0.012208 -0.000000 
     22.038454  0.013407 -0.000000 
     22.048551  0.014541 -0.000000 
     22.058647  0.015666 -0.000000 
     22.068744  0.016777 -0.000000 
     22.078841  0.017869 -0.000000 
     22.088937  0.018923 -0.000000 
     22.099034  0.019949 -0.000000 
     22.109130  0.020945 -0.000000 
     22.119227  0.021911 -0.000000 
     22.129324  0.022855 -0.000000 
     22.139420  0.023757 -0.000000 
     22.149517  0.024620 -0.000000 
     22.159614  0.025443 -0.000000 
     22.169710  0.026221 -0.000000 
     22.179807  0.026959 -0.000000 
     22.189903  0.027655 -0.000000 
     22.200000  0.028305 -0.000000 
     22.210000  0.028903 -0.000000 
     22.220000  0.029456 -0.000000 
     22.230000  0.029962 -0.000000 
     22.240000  0.030421 -0.000000 
     22.250000  0.030834 -0.000000 
     22.260000  0.031197 -0.000000 
     22.270000  0.031516 -0.000000 
     22.280000  0.031787 -0.000000 
     22.290000  0.032012 -0.000000 
     22.300000  0.032192 -0.000000 
     22.310000  0.032337 -0.000000 
     22.320000  0.032428 -0.000000 
     22.330000  0.032477 -0.000000 
     22.340000  0.032487 -0.000000 
     22.350000  0.032435 -0.000000 
     22.360000  0.032365 -0.000000 
     22.370000  0.032264 -0.000000 
     22.380000  0.032131 -0.000000 
     22.390000  0.031964 -0.000000 
     22.400000  0.031796 -0.000000 
     22.410000  0.031596 -0.000000 
     22.420000  0.031364 -0.000000 
     22.430000  0.031095 -0.000000 
     22.440000  0.030867  0.000000 
     22.450000  0.030593  0.000000 
     22.460000  0.030275  0.000000 
     22.470000  0.029912  0.000000 
     22.480000  0.029504  0.000000 
     22.490000  0.029081  0.000000 
     22.499167  0.028654  0.000000 
     22.508333  0.028192  0.000000 
     22.517500  0.027693  0.000000 
     22.526667  0.027160  0.000000 
     22.535833  0.026572  0.000000 
     22.545000  0.025955  0.000000 
     22.554167  0.025307  0.000000 
     22.563333  0.024630  0.000000 
     22.572500  0.023923  0.000000 
     22.581667  0.023197  0.000000 
     22.590833  0.022434  0.000000 
     22.600000  0.021646  0.000000 
     22.610000  0.020757  0.000000 
     22.620000  0.019840  0.000000 
     22.630000  0.018904  0.000000 
     22.640000  0.017944  0.000000 
     22.650000  0.016968  0.000000 
     22.660000  0.015974  0.000000 
     22.670000  0.014965  0.000000 
     22.680000  0.013939  0.000000 
     22.690000  0.012902  0.000000 
     22.699167  0.011943  0.000000 
     22.708333  0.010981  0.000000 
     22.717500  0.010016  0.000000 
     22.726667  0.009048  0.000000 
     22.735833  0.008078  0.000000 
     22.745000  0.007108  0.000000 
     22.754167  0.006139  0.000000 
     22.763333  0.005174  0.000000 
     22.772500  0.004215  0.000000 
     22.781667  0.003262  0.000000 
     22.790833  0.002317  0.000000 
     22.800000  0.001380  0.000000 
     22.809524  0.000416  0.000000 
     22.819549 -0.000588  0.000000 
     22.829574 -0.001579  0.000000 
     22.839599 -0.002558  0.000000 
     22.849624 -0.003520  0.000000 
     22.859649 -0.004468  0.000000 
     22.869674 -0.005399  0.000000 
     22.878983 -0.006249  0.000000 
     22.888292 -0.007085  0.000000 
     22.897601 -0.007904 -0.000000 
     22.906910 -0.008705 -0.000000 
     22.916219 -0.009487 -0.000000 
     22.925528 -0.010253 -0.000000 
     22.934837 -0.010994 -0.000000 
     22.944146 -0.011718 -0.000000 
     22.953455 -0.012422 -0.000000 
     22.962764 -0.013104 -0.000000 
     22.972073 -0.013777 -0.000000 
     22.981382 -0.014433 -0.000000 
     22.990691 -0.015073 -0.000000 
     23.000000 -0.015698 -0.000000 
     23.010000 -0.016363 -0.000000 
     23.020000 -0.016996 -0.000000 
     23.030000 -0.017604 -0.000000 
     23.040000 -0.018176 -0.000000 
     23.050000 -0.018700 -0.000000 
     23.060000 -0.019207 -0.000000 
     23.070000 -0.019694 -0.000000 
     23.080000 -0.020177 -0.000000 
     23.090000 -0.020520 -0.000000 
     23.100000 -0.020876 -0.000000 
     23.110000 -0.021233 -0.000000 
     23.120000 -0.021583 -0.000000 
     23.130000 -0.021877 -0.000000 
     23.140000 -0.022164 -0.000000 
     23.150000 -0.022439 -0.000000 
     23.160000 -0.022705 -0.000000 
     23.170000 -0.023024 -0.000000 
     23.180000 -0.023293 -0.000000 
     23.190000 -0.023522 -0.000000 
     23.200000 -0.023728 -0.000000 
     23.210526 -0.023987 -0.000000 
     23.220499 -0.024153 -0.000000 
     23.230471 -0.024318 -0.000000 
     23.240443 -0.024466 -0.000000 
     23.250416 -0.024664 -0.000000 
     23.260388 -0.024778 -0.000000 
     23.270360 -0.024878 -0.000000 
     23.280332 -0.024966 -0.000000 
     23.290305 -0.025041 -0.000000 
     23.300277 -0.025099 -0.000000 
     23.310249 -0.025145 -0.000000 
     23.320222 -0.025176 -0.000000 
     23.330194 -0.025194 -0.000000 
     23.340166 -0.025202 -0.000000 
     23.350139 -0.025194 -0.000000 
     23.360111 -0.025173 -0.000000 
     23.370083 -0.025139 -0.000000 
     23.380055 -0.025087 -0.000000 
     23.390028 -0.025027 -0.000000 
     23.400000 -0.024958 -0.000000 
     23.410000 -0.024878 -0.000000 
     23.420000 -0.024796 -0.000000 
     23.429474 -0.024708 -0.000000 
     23.438947 -0.024609 -0.000000 
     23.448421 -0.024499 -0.000000 
     23.457895 -0.024403 -0.000000 
     23.467368 -0.024292 -0.000000 
     23.476842 -0.024167 -0.000000 
     23.486316 -0.024028 -0.000000 
     23.495789 -0.023874 -0.000000 
     23.505263 -0.023715 -0.000000 
     23.514737 -0.023541 -0.000000 
     23.524211 -0.023352 -0.000000 
     23.533684 -0.023147 -0.000000 
     23.543158 -0.022921 -0.000000 
     23.552632 -0.022681 -0.000000 
     23.562105 -0.022424 -0.000000 
     23.571579 -0.022151 -0.000000 
     23.581053 -0.021862 -0.000000 
     23.590526 -0.021557 -0.000000 
     23.600000 -0.021233 -0.000000 
     23.609524 -0.020887 -0.000000 
     23.619048 -0.020523 -0.000000 
     23.628571 -0.020139 -0.000000 
     23.638095 -0.019737 -0.000000 
     23.647619 -0.019315 -0.000000 
     23.657143 -0.018873 -0.000000 
     23.666667 -0.018410 -0.000000 
     23.676190 -0.017926 -0.000000 
     23.685714 -0.017420 -0.000000 
     23.695238 -0.016892 -0.000000 
     23.704762 -0.016343 -0.000000 
     23.714286 -0.015772 -0.000000 
     23.723810 -0.015180 -0.000000 
     23.733333 -0.014565 -0.000000 
     23.742857 -0.013928 -0.000000 
     23.752381 -0.013269 -0.000000 
     23.761905 -0.012587 -0.000000 
     23.771429 -0.011882 -0.000000 
     23.780952 -0.011154 -0.000000 
     23.790476 -0.010405 -0.000000 
     23.800000 -0.009631 -0.000000 
     23.810000 -0.008793 -0.000000 
     23.820000 -0.007930 -0.000000 
     23.829474 -0.007089 -0.000000 
     23.838947 -0.006226 -0.000000 
     23.848421 -0.005341 -0.000000 
     23.857895 -0.004436 -0.000000 
     23.868045 -0.003444 -0.000000 
     23.877470 -0.002505 -0.000000 
     23.886896 -0.001548 -0.000000 
     23.896321 -0.000571 -0.000000 
     23.905747  0.000418 -0.000000 
     23.915172  0.001428 -0.000000 
     23.924597  0.002455 -0.000000 
     23.934023  0.003499 -0.000000 
     23.943448  0.004559 -0.000000 
     23.952873  0.005646 -0.000000 
     23.962299  0.006737 -0.000000 
     23.971724  0.007837 -0.000000 
     23.981149  0.008943 -0.000000 
     23.990575  0.010044 -0.000000 
     24.000000  0.011137 -0.000000 
     24.010000  0.012294 -0.000000 
     24.020000  0.013447 -0.000000 
     24.030000  0.014596 -0.000000 
     24.040000  0.015678 -0.000000 
     24.050000  0.016751 -0.000000 
     24.060000  0.017810 -0.000000 
     24.070000  0.018852 -0.000000 
     24.080000  0.019855 -0.000000 
     24.090000  0.020832 -0.000000 
     24.100000  0.021781 -0.000000 
     24.110000  0.022700 -0.000000 
     24.120000  0.023589 -0.000000 
     24.128889  0.024351 -0.000000 
     24.137778  0.025073 -0.000000 
     24.146667  0.025764 -0.000000 
     24.155556  0.026423 -0.000000 
     24.164444  0.027045 -0.000000 
     24.173333  0.027639 -0.000000 
     24.182222  0.028201 -0.000000 
     24.191111  0.028729 -0.000000 
     24.200000  0.029222 -0.000000 
     24.209524  0.029728 -0.000000 
     24.219549  0.030227 -0.000000 
     24.229574  0.030681 -0.000000 
     24.239599  0.031091 -0.000000 
     24.249624  0.031456 -0.000000 
     24.259649  0.031772 -0.000000 
     24.269674  0.032047 -0.000000 
     24.279699  0.032275 -0.000000 
     24.289724  0.032459 -0.000000 
     24.298914  0.032582 -0.000000 
     24.308104  0.032660 -0.000000 
     24.317293  0.032705 -0.000000 
     24.326483  0.032718 -0.000000 
     24.335673  0.032700 -0.000000 
     24.344862  0.032631 -0.000000 
     24.354052  0.032549 -0.000000 
     24.363241  0.032445 -0.000000 
     24.372431  0.032316 -0.000000 
     24.381621  0.032160 -0.000000 
     24.390810  0.032008 -0.000000 
     24.400000  0.031832 -0.000000 
     24.409524  0.031625 -0.000000 
     24.419048  0.031387 -0.000000 
     24.428571  0.031117 -0.000000 
     24.438095  0.030887 -0.000000 
     24.448214  0.030600 -0.000000 
     24.458333  0.030269 -0.000000 
     24.468452  0.029893 -0.000000 
     24.478571  0.029501  0.000000 
     24.488690  0.029065  0.000000 
     24.498810  0.028586  0.000000 
     24.508929  0.028064  0.000000 
     24.519048  0.027500  0.000000 
     24.529167  0.026877  0.000000 
     24.539286  0.026220  0.000000 
     24.549405  0.025524  0.000000 
     24.559524  0.024794  0.000000 
     24.569643  0.024038  0.000000 
     24.577232  0.023443  0.000000 
     24.584821  0.022829  0.000000 
     24.592411  0.022196  0.000000 
     24.600000  0.021547  0.000000 
     24.608333  0.020817  0.000000 
     24.617460  0.019996  0.000000 
     24.626587  0.019161  0.000000 
     24.636221  0.018261  0.000000 
     24.645855  0.017342  0.000000 
     24.655489  0.016410  0.000000 
     24.665123  0.015463  0.000000 
     24.674757  0.014500  0.000000 
     24.684392  0.013527  0.000000 
     24.694026  0.012547  0.000000 
     24.703660  0.011558  0.000000 
     24.713294  0.010567  0.000000 
     24.722928  0.009572  0.000000 
     24.732562  0.008571  0.000000 
     24.742196  0.007573  0.000000 
     24.751830  0.006574  0.000000 
     24.761464  0.005579  0.000000 
     24.771098  0.004590  0.000000 
     24.780732  0.003606 -0.000000 
     24.790366  0.002631 -0.000000 
     24.800000  0.001662 -0.000000 
     24.810000  0.000666 -0.000000 
     24.820000 -0.000320 -0.000000 
     24.830000 -0.001292 -0.000000 
     24.840000 -0.002254 -0.000000 
     24.850000 -0.003204 -0.000000 
     24.860000 -0.004138 -0.000000 
     24.870000 -0.005058 -0.000000 
     24.880000 -0.005964 -0.000000 
     24.890000 -0.006851 -0.000000 
     24.900000 -0.007719 -0.000000 
     24.910000 -0.008567 -0.000000 
     24.920000 -0.009397 -0.000000 
     24.930000 -0.010203 -0.000000 
     24.940000 -0.010989 -0.000000 
     24.950000 -0.011755 -0.000000 
     24.960000 -0.012496 -0.000000 
     24.970000 -0.013226 -0.000000 
     24.980000 -0.013937 -0.000000 
     24.990000 -0.014633 -0.000000 
     25.000000 -0.015323 -0.000000 
     25.010000 -0.015983 -0.000000 
     25.020000 -0.016618 -0.000000 
     25.030000 -0.017217 -0.000000 
     25.040000 -0.017770 -0.000000 
     25.050000 -0.018305 -0.000000 
     25.060000 -0.018819 -0.000000 
     25.070000 -0.019313 -0.000000 
     25.080000 -0.019802 -0.000000 
     25.090000 -0.020149 -0.000000 
     25.100000 -0.020509 -0.000000 
     25.109091 -0.020831 -0.000000 
     25.118182 -0.021210 -0.000000 
     25.127273 -0.021467 -0.000000 
     25.136364 -0.021718 -0.000000 
     25.145455 -0.021963 -0.000000 
     25.154545 -0.022203 -0.000000 
     25.163636 -0.022504 -0.000000 
     25.172727 -0.022752 -0.000000 
     25.181818 -0.022962 -0.000000 
     25.190909 -0.023153 -0.000000 
     25.200000 -0.023329 -0.000000 
     25.209524 -0.023491 -0.000000 
     25.219048 -0.023657 -0.000000 
     25.228571 -0.023810 -0.000000 
     25.238095 -0.023948 -0.000000 
     25.247619 -0.024141 -0.000000 
     25.257143 -0.024248 -0.000000 
