Time	gauge_0	gauge_1	gauge_2
56.0242	0.0192629	1.19637e-06	1.1412e-06
56.0301	0.018157	1.33754e-06	9.95557e-07
56.036	0.0170661	1.96111e-06	8.71096e-07
56.0418	0.0159856	3.63867e-06	7.64323e-07
56.0477	0.0149096	6.45167e-06	6.72414e-07
56.0535	0.0138407	1.0493e-05	5.93051e-07
56.0592	0.0128221	1.55112e-05	-1e+15
56.0648	0.0118244	2.23986e-05	-1e+15
56.0704	0.0108633	3.15834e-05	-1e+15
56.0761	0.00996247	4.3223e-05	-1e+15
56.0817	0.0091143	5.74336e-05	-1e+15
56.0873	0.00832507	7.43289e-05	-1e+15
56.093	0.00758162	9.4027e-05	-1e+15
56.0986	0.00687096	0.000116785	-1e+15
56.1042	0.00618009	0.000142914	-1e+15
56.1099	0.00550326	0.000173748	-1e+15
56.1155	0.00484096	0.000211661	-1e+15
56.1211	0.00420126	0.000255202	-1e+15
56.1268	0.00360551	0.000303804	-1e+15
56.1324	0.00309191	0.000357121	-1e+15
56.138	0.00266467	0.000416699	-1e+15
56.1437	0.00230784	0.000488604	-1e+15
56.1493	0.00200735	0.000589343	-1e+15
56.1549	0.00174727	0.000720469	-1e+15
56.1606	0.00151608	0.000882628	-1e+15
56.1662	0.00130542	0.00107598	-1e+15
56.1718	0.00110802	0.00130041	-1e+15
56.1775	0.000919188	0.00155265	-1e+15
56.1831	0.000737288	0.00183094	-1e+15
56.1887	0.00056521	0.00213709	-1e+15
56.1944	0.00041369	0.00247426	-1e+15
56.2	0.000292969	0.00284631	-1e+15
56.2057	0.000203917	0.00331992	-1e+15
56.2116	0.000140855	0.00393127	-1e+15
56.2173	9.82194e-05	0.00462491	-1e+15
56.223	6.83109e-05	0.00539993	-1e+15
56.2287	4.71834e-05	0.00623972	-1e+15
56.2344	3.24219e-05	0.00712558	-1e+15
56.2404	2.20236e-05	0.00807791	-1e+15
56.2463	1.49544e-05	0.009056	-1e+15
56.2522	1.01609e-05	0.0100534	-1e+15
56.2581	6.91709e-06	0.0110653	-1e+15
56.264	4.72643e-06	0.0120839	-1e+15
56.2699	3.24692e-06	0.0131099	-1e+15
56.2761	2.2181e-06	0.0141973	-1e+15
56.2823	1.53324e-06	0.015297	-1e+15
56.2885	1.07332e-06	0.0164162	-1e+15
56.2947	7.59607e-07	0.0175551	-1e+15
56.3009	5.43221e-07	0.0187126	-1e+15
56.3071	-1e+15	0.0198846	-1e+15
56.3133	-1e+15	0.0210725	-1e+15
56.3195	-1e+15	0.0222777	-1e+15
56.3257	-1e+15	0.0234937	-1e+15
56.3319	-1e+15	0.0247196	-1e+15
56.3381	-1e+15	0.0259525	-1e+15
56.3442	-1e+15	0.02719	-1e+15
56.3504	-1e+15	0.0284304	-1e+15
56.3566	-1e+15	0.0296699	-1e+15
56.3628	-1e+15	0.0309049	-1e+15
56.369	-1e+15	0.0321331	-1e+15
56.3752	-1e+15	0.0333489	-1e+15
56.3814	-1e+15	0.0345568	-1e+15
56.3876	-1e+15	0.0357558	-1e+15
56.3938	-1e+15	0.0369428	-1e+15
56.4	-1e+15	0.0381224	-1e+15
56.4069	-1e+15	0.0394338	-1e+15
56.4143	-1e+15	0.0408298	-1e+15
56.4218	-1e+15	0.0421948	-1e+15
56.4292	-1e+15	0.0435172	-1e+15
56.4366	-1e+15	0.044795	-1e+15
56.444	-1e+15	0.046029	-1e+15
56.4515	-1e+15	0.0472208	-1e+15
56.4589	-1e+15	0.0483672	-1e+15
56.4663	-1e+15	0.0494636	-1e+15
56.4737	-1e+15	0.0505055	-1e+15
56.4812	-1e+15	0.0514863	-1e+15
56.4886	-1e+15	0.0524013	-1e+15
56.496	-1e+15	0.053245	-1e+15
56.5034	-1e+15	0.0540166	-1e+15
56.5109	-1e+15	0.0547199	-1e+15
56.5183	-1e+15	0.0553519	-1e+15
56.5257	-1e+15	0.0559056	-1e+15
56.5332	-1e+15	0.0563821	-1e+15
56.5406	-1e+15	0.0567781	-1e+15
56.548	-1e+15	0.0570841	-1e+15
56.5554	-1e+15	0.0573172	-1e+15
56.5629	-1e+15	0.0574792	-1e+15
56.5691	-1e+15	0.0575646	-1e+15
56.5752	-1e+15	0.0576183	-1e+15
56.5814	-1e+15	0.0576379	-1e+15
56.5876	-1e+15	0.0576192	-1e+15
56.5938	-1e+15	0.0575501	-1e+15
56.6	-1e+15	0.0574301	-1e+15
56.6069	-1e+15	0.0572212	-1e+15
56.6143	-1e+15	0.0569119	-1e+15
56.6218	-1e+15	0.0565247	-1e+15
56.6292	-1e+15	0.0560644	-1e+15
56.6366	-1e+15	0.0555312	-1e+15
56.644	-1e+15	0.0549285	-1e+15
56.6515	-1e+15	0.0542594	-1e+15
56.6589	-1e+15	0.0535258	-1e+15
56.6663	-1e+15	0.0527314	-1e+15
56.6737	-1e+15	0.0518824	-1e+15
56.6812	-1e+15	0.0509842	-1e+15
56.6886	-1e+15	0.0500404	-1e+15
56.696	-1e+15	0.0490546	-1e+15
56.7034	-1e+15	0.0480287	-1e+15
56.7109	-1e+15	0.0469628	-1e+15
56.7183	-1e+15	0.0458572	-1e+15
56.7257	-1e+15	0.0447136	-1e+15
56.7332	-1e+15	0.0435346	-1e+15
56.7406	-1e+15	0.0423235	-1e+15
56.748	-1e+15	0.041086	-1e+15
56.7554	-1e+15	0.0398294	-1e+15
56.7629	-1e+15	0.0385586	-1e+15
56.7703	-1e+15	0.0372745	-1e+15
56.7777	-1e+15	0.0359769	-1e+15
56.7851	-1e+15	0.0346636	-1e+15
56.7901	-1e+15	0.0338303	-1e+15
56.795	-1e+15	0.0329912	-1e+15
56.8	-1e+15	0.0321483	-1e+15
56.8056	-1e+15	0.0311828	-1e+15
56.8118	-1e+15	0.0300741	-1e+15
56.8188	-1e+15	0.028831	-1e+15
56.826	-1e+15	0.0275407	-1e+15
56.8333	-1e+15	0.0262602	-1e+15
56.8405	-1e+15	0.0249877	6.46464e-07
56.8478	-1e+15	0.0237274	8.24646e-07
56.855	-1e+15	0.0224769	1.00344e-06
56.8623	-1e+15	0.0212376	1.18045e-06
56.8695	-1e+15	0.0200121	1.37371e-06
56.8768	-1e+15	0.0188088	1.61019e-06
56.884	-1e+15	0.0176226	1.87897e-06
56.8913	-1e+15	0.0164458	2.81432e-06
56.8985	-1e+15	0.0152709	5.14001e-06
56.9058	-1e+15	0.0140875	9.17079e-06
56.913	-1e+15	0.012898	1.52678e-05
56.9203	-1e+15	0.0117068	2.46481e-05
56.9269	-1e+15	0.0106177	3.66938e-05
56.9336	-1e+15	0.00954345	5.2686e-05
56.9402	-1e+15	0.00850756	7.29457e-05
56.9468	-1e+15	0.0075151	9.77337e-05
56.9535	-1e+15	0.00656776	0.00012716
56.9601	-1e+15	0.00566379	0.000161527
56.9668	-1e+15	0.00480019	0.000202581
56.9734	-1e+15	0.0039819	0.000252625
56.9801	-1e+15	0.00321133	0.000310837
56.9867	-1e+15	0.00249444	0.000377543
56.9934	-1e+15	0.00192744	0.000464067
57	-1e+15	0.00148898	0.000585396
57.0069	-1e+15	0.00113927	0.0007548
57.0138	-1e+15	0.000873268	0.000971096
57.0207	-1e+15	0.000668834	0.00123519
57.0276	-1e+15	0.000507516	0.00154628
57.0345	-1e+15	0.000384024	0.00190214
57.0417	-1e+15	0.000284172	0.00232982
57.0489	-1e+15	0.000206007	0.00282828
57.0561	-1e+15	0.00014408	0.00343964
57.0633	-1e+15	9.97397e-05	0.00423212
57.0705	-1e+15	6.85807e-05	0.00517964
57.0777	-1e+15	4.70501e-05	0.00625019
57.0849	-1e+15	3.23564e-05	0.00740585
57.0921	-1e+15	2.22698e-05	0.00862087
57.0993	-1e+15	1.53243e-05	0.00988452
57.1064	-1e+15	1.06049e-05	0.0111801
57.1136	-1e+15	7.40041e-06	0.0124921
57.1208	-1e+15	5.21703e-06	0.0138151
57.128	6.78942e-07	3.7213e-06	0.0151463
57.1352	8.78151e-07	2.68879e-06	0.0164974
57.1424	1.10201e-06	1.96914e-06	0.0178736
57.1496	1.35238e-06	1.46164e-06	0.0192802
57.1568	1.64215e-06	1.09889e-06	0.0207068
57.164	9.56281e-07	8.35702e-07	0.0221511
57.1712	-1e+15	6.42652e-07	0.0236027
57.1784	-1e+15	-1e+15	0.0250572
57.1856	-1e+15	-1e+15	0.0265164
57.1928	-1e+15	-1e+15	0.0279797
57.2	1.5171e-05	-1e+15	0.0294528
57.2071	3.72733e-05	-1e+15	0.0309127
57.2143	6.57317e-05	-1e+15	0.0323602
57.2214	9.79703e-05	-1e+15	0.0337814
57.2283	0.000128815	-1e+15	0.0351269
57.2352	0.000160191	-1e+15	0.0364576
57.242	0.000195316	-1e+15	0.0377747
57.2489	0.000254446	-1e+15	0.0390751
57.2558	0.000359143	-1e+15	0.0403572
57.2626	0.000506739	-1e+15	0.0416109
57.2695	0.000709309	-1e+15	0.0428267
57.2764	0.000957549	-1e+15	0.0439922
57.2832	0.00124011	-1e+15	0.0451121
57.2901	0.00154345	-1e+15	0.0461882
57.297	0.00185745	-1e+15	0.0472193
57.3038	0.00218617	-1e+15	0.0482033
57.3107	0.0025454	-1e+15	0.0491369
57.3176	0.0029929	-1e+15	0.0500154
57.3245	0.00356947	-1e+15	0.0508337
57.3313	0.00426172	-1e+15	0.0515871
57.3382	0.0050427	-1e+15	0.0522668
57.3451	0.00588364	-1e+15	0.0528737
57.3519	0.0067614	-1e+15	0.0534054
57.3588	0.00766995	-1e+15	0.0538568
57.3657	0.00861052	-1e+15	0.0542024
57.3725	0.00959294	-1e+15	0.0544495
57.3794	0.0106623	-1e+15	0.0546426
57.3863	0.0118077	-1e+15	0.0547819
57.3931	0.0130091	-1e+15	0.0548681
57.4	0.0142469	-1e+15	0.0548977
57.4071	0.0155603	-1e+15	0.0548691
57.4143	0.0169014	-1e+15	0.0547733
57.4214	0.0182606	-1e+15	0.0545973
57.4286	0.0196324	-1e+15	0.0543271
57.4357	0.021009	-1e+15	0.053959
57.4429	0.022383	-1e+15	0.0534947
57.45	0.0237593	-1e+15	0.0529467
57.4571	0.0251381	-1e+15	0.0523252
57.4643	0.0265295	-1e+15	0.051636
57.4714	0.0279261	-1e+15	0.0508862
57.4782	0.0292473	-1e+15	0.050126
57.485	0.0305627	-1e+15	0.0493218
57.4917	0.0318575	-1e+15	0.0484737
57.4985	0.0331413	-1e+15	0.0475855
57.5053	0.0344175	-1e+15	0.0466573
57.512	0.0356877	-1e+15	0.0456881
57.5188	0.0369615	-1e+15	0.0446779
57.5256	0.0382292	-1e+15	0.0436287
57.5323	0.0394811	-1e+15	0.0425454
57.5391	0.0407085	-1e+15	0.0414331
57.5459	0.0418979	-1e+15	0.0402959
57.5526	0.0430587	-1e+15	0.0391474
57.5594	0.0441948	-1e+15	0.0379911
57.5662	0.045308	-1e+15	0.0368252
57.5729	0.046399	-1e+15	0.0356485
57.5797	0.0474742	-1e+15	0.0344499
57.5865	0.0485264	-1e+15	0.0332301
57.591	0.0492117	-1e+15	0.0324004
57.5955	0.0498789	-1e+15	0.0315647
57.6	0.0505234	-1e+15	0.0307293
57.6051	0.0512252	-1e+15	0.0297865
57.6109	0.0519787	-1e+15	0.0287431
57.6172	0.0527722	-1e+15	0.0276069
57.6235	0.0535276	-1e+15	0.0264882
57.6298	0.0542452	-1e+15	0.0253741
57.6361	0.0549249	-1e+15	0.0242616
57.6424	0.0555599	-1e+15	0.0231525
57.6484	0.0561266	-1e+15	0.0220859
57.6545	0.0566492	-1e+15	0.0210284
57.6606	0.0571255	-1e+15	0.0199883
57.6666	0.0575575	-1e+15	0.0189706
57.6727	0.0579488	-1e+15	0.0179725
57.6788	0.0582983	-1e+15	0.01699
57.6848	0.0586063	-1e+15	0.0160113
57.6909	0.0588616	-1e+15	0.0150294
57.6969	0.0590591	-1e+15	0.0140393
57.703	0.059203	-1e+15	0.0130428
57.7091	0.0592926	-1e+15	0.0120411
57.7148	0.0593368	-1e+15	0.0111031
57.7204	0.0593524	-1e+15	0.0101757
57.7261	0.0593369	-1e+15	0.00927608
57.7318	0.0592844	-1e+15	0.00841138
57.7375	0.0591937	-1e+15	0.00758246
57.7432	0.059059	-1e+15	0.00678721
57.7489	0.0588784	-1e+15	0.0060241
57.7545	0.0586536	-1e+15	0.00529087
57.7602	0.0583884	-1e+15	0.00458909
57.7659	0.0580821	-1e+15	0.0039232
57.7716	0.0577343	-1e+15	0.00329608
57.7773	0.0573451	-1e+15	0.0027115
57.783	0.0569145	-1e+15	0.00221699
57.7886	0.0564426	-1e+15	0.00181196
57.7943	0.0559298	-1e+15	0.00148359
57.8	0.055377	-1e+15	0.0012199
57.8061	0.054743	-1e+15	0.000993391
57.8121	0.0540632	-1e+15	0.000810607
57.8182	0.0533393	-1e+15	0.000661041
57.8242	0.0525696	-1e+15	0.000536975
57.8305	0.0517343	-1e+15	0.000431581
57.8368	0.0508694	-1e+15	0.000345355
57.8431	0.0499801	-1e+15	0.000274302
57.8496	0.0490262	-1e+15	0.00021301
57.8562	0.0480476	-1e+15	0.000164096
57.8627	0.0470385	-1e+15	0.000126279
57.8692	0.0459939	-1e+15	9.72284e-05
57.8758	0.0449154	-1e+15	7.50056e-05
57.8823	0.0437984	-1e+15	5.80373e-05
57.8888	0.0426534	-1e+15	4.50774e-05
57.8954	0.0414947	-1e+15	3.51649e-05
57.9015	0.0403981	-1e+15	2.79776e-05
57.9077	0.0392963	-1e+15	2.23583e-05
57.9138	0.0381894	-1e+15	1.79521e-05
57.92	0.0370685	-1e+15	1.44867e-05
57.9262	0.0359283	-1e+15	1.17515e-05
57.9323	0.0347646	-1e+15	9.58363e-06
57.9385	0.0335824	-1e+15	7.85812e-06
57.9446	0.0323956	-1e+15	6.47858e-06
57.9508	0.0312115	-1e+15	5.3709e-06
57.9569	0.0300326	-1e+15	4.47684e-06
57.9623	0.0290051	-1e+15	3.83701e-06
57.9677	0.0279755	-1e+15	3.30114e-06
57.9731	0.0269401	-1e+15	2.85046e-06
57.9785	0.0258973	-1e+15	2.47004e-06
57.9838	0.0248438	-1e+15	2.1477e-06
57.9892	0.0237846	-1e+15	1.87349e-06
57.9946	0.022726	5.92571e-07	1.63937e-06
58	0.0216732	6.98985e-07	1.43877e-06
58.0057	0.0205663	9.28677e-07	1.25619e-06
58.0114	0.0194689	1.10876e-06	1.10008e-06
58.0171	0.0183835	1.34217e-06	9.66139e-07
58.0229	0.0173131	2.48536e-06	8.50847e-07
58.0286	0.0162525	4.60005e-06	7.51296e-07
58.0341	0.0152285	7.5794e-06	6.6767e-07
58.0396	0.0142055	1.16589e-05	5.94636e-07
58.0452	0.0131881	1.69439e-05	-1e+15
58.0507	0.0121851	2.42331e-05	-1e+15
58.0562	0.0112095	3.36329e-05	-1e+15
58.0618	0.0102877	4.52926e-05	-1e+15
58.0673	0.00942233	5.93061e-05	-1e+15
58.0728	0.00861303	7.57219e-05	-1e+15
58.0783	0.00785458	9.45829e-05	-1e+15
58.0839	0.0071335	0.000116306	-1e+15
58.0891	0.00646677	0.00013946	-1e+15
58.0944	0.0058137	0.000165902	-1e+15
58.0997	0.00517406	0.000198415	-1e+15
58.105	0.00455077	0.000235991	-1e+15
58.1103	0.00395477	0.000277892	-1e+15
58.1155	0.00341237	0.000323748	-1e+15
58.1208	0.00295239	0.00037336	-1e+15
58.1261	0.00256592	0.000429509	-1e+15
58.1314	0.00224021	0.000500878	-1e+15
58.1367	0.00196251	0.00059703	-1e+15
58.1419	0.00171946	0.00071886	-1e+15
58.1472	0.00150121	0.000866629	-1e+15
58.1525	0.00130007	0.00104004	-1e+15
58.1578	0.00111029	0.00123836	-1e+15
58.163	0.00092814	0.00146076	-1e+15
58.1683	0.000752194	0.00170384	-1e+15
58.1736	0.000585	0.00196825	-1e+15
58.1789	0.000435697	0.00225605	-1e+15
58.1842	0.000313177	0.00257021	-1e+15
58.1894	0.000221517	0.00291417	-1e+15
58.1947	0.000156167	0.00335581	-1e+15
58.2	0.000110261	0.00389187	-1e+15
58.2056	7.67393e-05	0.00454715	-1e+15
58.2111	5.31617e-05	0.00527845	-1e+15
58.2168	3.62348e-05	0.00609814	-1e+15
58.2226	2.46595e-05	0.00696486	-1e+15
58.2283	1.67665e-05	0.00786149	-1e+15
58.234	1.14001e-05	0.00878135	-1e+15
58.2397	7.76046e-06	0.0097199	-1e+15
58.2457	5.23555e-06	0.0107107	-1e+15
58.2516	3.54857e-06	0.0117106	-1e+15
58.2575	2.42423e-06	0.0127186	-1e+15
58.2635	1.67362e-06	0.0137343	-1e+15
58.2694	1.16914e-06	0.0147602	-1e+15
58.2756	8.15484e-07	0.0158528	-1e+15
58.2818	5.75193e-07	0.0169661	-1e+15
58.2881	-1e+15	0.0180996	-1e+15
58.2943	-1e+15	0.0192501	-1e+15
58.3005	-1e+15	0.0204153	-1e+15
58.3067	-1e+15	0.0215995	-1e+15
58.3129	-1e+15	0.0227988	-1e+15
58.3196	-1e+15	0.02411	-1e+15
58.3263	-1e+15	0.0254319	-1e+15
58.333	-1e+15	0.0267607	-1e+15
58.3397	-1e+15	0.0280954	-1e+15
58.3464	-1e+15	0.0294311	-1e+15
58.3531	-1e+15	0.0307635	-1e+15
58.3598	-1e+15	0.0320898	-1e+15
58.3665	-1e+15	0.0334034	-1e+15
58.3732	-1e+15	0.0347071	-1e+15
58.3799	-1e+15	0.0360011	-1e+15
58.3866	-1e+15	0.037283	-1e+15
58.3933	-1e+15	0.0385579	-1e+15
58.4	-1e+15	0.0398186	-1e+15
58.4074	-1e+15	0.0412003	-1e+15
58.4148	-1e+15	0.0425538	-1e+15
58.4222	-1e+15	0.0438687	-1e+15
58.4296	-1e+15	0.0451464	-1e+15
58.437	-1e+15	0.0463864	-1e+15
58.4441	-1e+15	0.047534	-1e+15
58.4515	-1e+15	0.0487005	-1e+15
58.459	-1e+15	0.0498232	-1e+15
58.4664	-1e+15	0.0508945	-1e+15
58.4738	-1e+15	0.0519095	-1e+15
58.4812	-1e+15	0.0528628	-1e+15
58.4887	-1e+15	0.0537479	-1e+15
58.4961	-1e+15	0.0545654	-1e+15
58.5035	-1e+15	0.0553158	-1e+15
58.5109	-1e+15	0.0560003	-1e+15
58.5183	-1e+15	0.0566164	-1e+15
58.5258	-1e+15	0.0571565	-1e+15
58.5332	-1e+15	0.0576199	-1e+15
58.5406	-1e+15	0.0580054	-1e+15
58.548	-1e+15	0.0583023	-1e+15
58.5555	-1e+15	0.0585246	-1e+15
58.5629	-1e+15	0.0586773	-1e+15
58.5703	-1e+15	0.0587652	-1e+15
58.5777	-1e+15	0.0588065	-1e+15
58.5852	-1e+15	0.0587955	-1e+15
58.5926	-1e+15	0.0587122	-1e+15
58.6	-1e+15	0.0585506	-1e+15
58.6074	-1e+15	0.0583047	-1e+15
58.6148	-1e+15	0.0579764	-1e+15
58.6222	-1e+15	0.0575732	-1e+15
58.6296	-1e+15	0.0570984	-1e+15
58.637	-1e+15	0.0565543	-1e+15
58.6444	-1e+15	0.0559419	-1e+15
58.6519	-1e+15	0.0552634	-1e+15
58.6593	-1e+15	0.0545197	-1e+15
58.6667	-1e+15	0.0537145	-1e+15
58.6741	-1e+15	0.0528522	-1e+15
58.6815	-1e+15	0.0519397	-1e+15
58.6889	-1e+15	0.0509814	-1e+15
58.6963	-1e+15	0.0499804	-1e+15
58.7037	-1e+15	0.0489424	-1e+15
58.7111	-1e+15	0.0478684	-1e+15
58.7185	-1e+15	0.0467576	-1e+15
58.7259	-1e+15	0.0456107	-1e+15
58.7333	-1e+15	0.0444293	-1e+15
58.7407	-1e+15	0.0432154	-1e+15
58.7481	-1e+15	0.0419716	-1e+15
58.7556	-1e+15	0.0407062	-1e+15
58.763	-1e+15	0.0394262	-1e+15
58.7704	-1e+15	0.0381343	-1e+15
58.7778	-1e+15	0.036832	-1e+15
58.7852	-1e+15	0.0355163	-1e+15
58.7926	-1e+15	0.0341873	-1e+15
58.8	-1e+15	0.0328474	-1e+15
58.8071	-1e+15	0.0315546	-1e+15
58.8143	-1e+15	0.0302621	-1e+15
58.8214	-1e+15	0.0289762	5.9432e-07
58.8286	-1e+15	0.0277004	7.63346e-07
58.8357	-1e+15	0.0264359	9.52542e-07
58.8429	-1e+15	0.0251809	1.14168e-06
58.85	-1e+15	0.023939	1.32043e-06
58.8571	-1e+15	0.0227079	1.53861e-06
58.8643	-1e+15	0.021488	1.78143e-06
58.8714	-1e+15	0.0202809	2.04109e-06
58.8786	-1e+15	0.019096	3.08803e-06
58.8857	-1e+15	0.0179298	5.54307e-06
58.8929	-1e+15	0.0167752	9.70669e-06
58.9	-1e+15	0.0156262	1.60451e-05
58.9071	-1e+15	0.0144711	2.57191e-05
58.9143	-1e+15	0.0133097	3.94606e-05
58.9214	-1e+15	0.0121457	5.78564e-05
58.9286	-1e+15	0.010983	8.12477e-05
58.9357	-1e+15	0.00982101	0.000109892
58.9429	-1e+15	0.00869989	0.000143714
58.95	-1e+15	0.00762796	0.000183317
58.9571	-1e+15	0.00660891	0.000232469
58.9643	-1e+15	0.00564167	0.000291357
58.9714	-1e+15	0.00472126	0.000362328
58.9786	-1e+15	0.00385266	0.000450303
58.9857	-1e+15	0.00304134	0.000577542
58.9905	-1e+15	0.00255977	0.000685009
58.9952	-1e+15	0.00214621	0.000816208
59	-1e+15	0.00179522	0.000971866
59.0054	-1e+15	0.00146065	0.00117762
59.0115	-1e+15	0.00115538	0.00144498
59.0182	-1e+15	0.000890434	0.00178105
59.0252	-1e+15	0.000679208	0.00217945
59.0322	-1e+15	0.000514071	0.00263835
59.0392	-1e+15	0.000387984	0.00317648
59.0462	-1e+15	0.00029061	0.00387872
59.0532	-1e+15	0.000213796	0.0047387
59.0602	-1e+15	0.000151986	0.00572554
59.0668	-1e+15	0.000108939	0.00675419
59.0735	-1e+15	7.76143e-05	0.00783885
59.0801	-1e+15	5.5115e-05	0.00896642
59.0868	-1e+15	3.91832e-05	0.0101265
59.0935	-1e+15	2.79014e-05	0.0113089
59.1001	-1e+15	1.98799e-05	0.0125032
59.1068	-1e+15	1.41862e-05	0.0137075
59.1134	-1e+15	1.01866e-05	0.0149246
59.1201	-1e+15	7.36934e-06	0.0161641
59.1268	-1e+15	5.37795e-06	0.0174325
59.1334	-1e+15	3.9631e-06	0.0187337
59.1401	-1e+15	2.95148e-06	0.0200592
59.1467	6.56653e-07	2.22242e-06	0.0214051
59.1534	8.3677e-07	1.69221e-06	0.0227697
59.16	1.04082e-06	1.3023e-06	0.0241454
59.1667	1.27185e-06	1.01225e-06	0.0255278
59.1734	1.18514e-06	7.94328e-07	0.0269152
59.18	-1e+15	6.28998e-07	0.0283163
59.1867	-1e+15	-1e+15	0.0297205
59.1933	-1e+15	-1e+15	0.0311182
59.2	-1e+15	-1e+15	0.0325052
59.2069	-1e+15	-1e+15	0.0339188
59.2138	1.68161e-05	-1e+15	0.0353129
59.2207	4.04066e-05	-1e+15	0.0366932
59.2276	6.96054e-05	-1e+15	0.0380612
59.2345	0.000100514	-1e+15	0.0394211
59.2414	0.000132038	-1e+15	0.0407606
59.2483	0.000165232	-1e+15	0.0420696
59.2552	0.000207115	-1e+15	0.0433394
59.2618	0.000281109	-1e+15	0.0445087
59.2683	0.000400225	-1e+15	0.0456414
59.2749	0.000566215	-1e+15	0.0467393
59.2815	0.000785323	-1e+15	0.0478018
59.2881	0.00104484	-1e+15	0.0488263
59.2947	0.00133344	-1e+15	0.0498085
59.3013	0.00163606	-1e+15	0.0507442
59.3078	0.00195049	-1e+15	0.0516301
59.3144	0.00228314	-1e+15	0.052463
59.321	0.00265487	-1e+15	0.0532393
59.3276	0.00313792	-1e+15	0.0539539
59.3342	0.00374016	-1e+15	0.0546069
59.3408	0.00444926	-1e+15	0.0551991
59.3473	0.00523516	-1e+15	0.0557196
59.3539	0.00607254	-1e+15	0.0561511
59.3605	0.00694249	-1e+15	0.0564821
59.3671	0.00784298	-1e+15	0.0567307
59.3737	0.00877589	-1e+15	0.0569071
59.3803	0.00975373	-1e+15	0.0570409
59.3868	0.0108149	-1e+15	0.0571331
59.3934	0.0119414	-1e+15	0.0571735
59.4	0.0131167	-1e+15	0.0571559
59.4069	0.0143836	-1e+15	0.0570674
59.4138	0.0156761	-1e+15	0.0568947
59.4207	0.0169946	-1e+15	0.0566362
59.4276	0.0183284	-1e+15	0.0562978
59.4345	0.0196714	-1e+15	0.0558852
59.4414	0.0210143	-1e+15	0.0554015
59.4483	0.0223513	-1e+15	0.0548483
59.4552	0.0236886	-1e+15	0.0542275
59.4621	0.0250277	-1e+15	0.0535399
59.469	0.0263781	-1e+15	0.0527903
59.4759	0.0277328	-1e+15	0.0519841
59.4828	0.0290833	-1e+15	0.0511288
59.4897	0.0304251	-1e+15	0.0502298
59.4966	0.0317417	-1e+15	0.0492908
59.5034	0.033043	-1e+15	0.0483182
59.5103	0.0343337	-1e+15	0.0473132
59.5172	0.0356145	-1e+15	0.046274
59.5241	0.0368958	-1e+15	0.0452047
59.531	0.0381688	-1e+15	0.0441004
59.5379	0.0394216	-1e+15	0.0429619
59.5448	0.0406448	-1e+15	0.0417891
59.5517	0.0418266	-1e+15	0.0405933
59.5586	0.0429756	-1e+15	0.0393897
59.5655	0.0440934	-1e+15	0.0381838
59.5724	0.0451822	-1e+15	0.0369783
59.5793	0.0462422	-1e+15	0.0357682
59.5862	0.047272	-1e+15	0.0345403
59.5931	0.048276	-1e+15	0.0332943
59.6	0.0492421	-1e+15	0.0320274
59.6069	0.0501592	-1e+15	0.030756
59.6138	0.0510213	-1e+15	0.029495
59.6207	0.0518282	-1e+15	0.0282527
59.6276	0.0525838	-1e+15	0.027035
59.6345	0.0532904	-1e+15	0.0258329
59.6411	0.0539166	-1e+15	0.0246835
59.6477	0.0544915	-1e+15	0.0235393
59.6543	0.0550145	-1e+15	0.0223973
59.661	0.0554817	-1e+15	0.0212642
59.6676	0.0559019	-1e+15	0.0201499
59.6739	0.0562555	-1e+15	0.0191144
59.6802	0.0565504	-1e+15	0.0181018
59.6865	0.0567843	-1e+15	0.017108
59.6928	0.0569574	-1e+15	0.0161208
59.6991	0.057071	-1e+15	0.0151333
59.7054	0.0571414	-1e+15	0.0141392
59.7117	0.0571753	-1e+15	0.0131399
59.718	0.0571651	-1e+15	0.0121359
59.7243	0.0571045	-1e+15	0.0111352
59.7306	0.0569891	-1e+15	0.010146
59.7369	0.0568142	-1e+15	0.00918909
59.7433	0.0565814	-1e+15	0.0082733
59.7496	0.0562967	-1e+15	0.00739878
59.7559	0.0559607	-1e+15	0.00656306
59.7622	0.055574	-1e+15	0.00576469
59.7685	0.055137	-1e+15	0.00500043
59.7748	0.0546505	-1e+15	0.00427415
59.7811	0.0541138	-1e+15	0.00359064
59.7874	0.0535268	-1e+15	0.0029525
59.7937	0.0528905	-1e+15	0.00238977
59.8	0.052205	-1e+15	0.00193182
59.8067	0.0514321	-1e+15	0.00154498
59.8133	0.0506194	-1e+15	0.00124092
59.8202	0.0497392	-1e+15	0.000993423
59.8272	0.0488207	-1e+15	0.00079753
59.8341	0.0478682	-1e+15	0.000639865
59.841	0.0468765	-1e+15	0.000510856
59.8479	0.0458408	-1e+15	0.000406526
59.8548	0.0447627	-1e+15	0.000321707
59.8614	0.0436906	-1e+15	0.000255204
59.868	0.0425847	-1e+15	0.000199804
59.8746	0.0414597	-1e+15	0.000155879
59.8812	0.0403235	-1e+15	0.000121559
59.8878	0.0391775	-1e+15	9.48873e-05
59.8944	0.0380225	-1e+15	7.42291e-05
59.901	0.0368474	-1e+15	5.82466e-05
59.9076	0.0356464	-1e+15	4.58747e-05
59.9142	0.0344147	-1e+15	3.62756e-05
59.9208	0.0331603	-1e+15	2.88061e-05
59.9274	0.0318993	-1e+15	2.29781e-05
59.9335	0.0307441	-1e+15	1.87741e-05
